name,text
university-of-london.md,"2. This Policy aims to aid the University academic and research community, as well as support services to adhere to the rules and mandates of its funding and regulatory bodies and to ensure that research data are maintained and preserved as identifiable, retrievable, and reusable assets as part of the overall research project cycle. This is achieved by establishing clear guidance on research data process and research outputs lifecycle, including repository and preservation, as well as allocating roles and responsibilities across the institution."
university-of-london.md,"3. This Policy applies to all data generated through research undertaken under the University’s aegis, solely or in collaboration with others. This includes, but is not limited to, research sponsored by grants or contracts awarded to the University and where the University is a partner on awards held by other institutions. This Policy does not include commercial and information management data."
university-of-london.md,"4. This Policy is to be reviewed every three years by the University Research Committee, which may decide to develop additional policies or guidance as code of practices across the UK and worldwide evolve."
university-of-london.md,### 3. Definitions
university-of-london.md,"1. Research data is a valuable resource in its own right. It validates research findings and has long-term value as a potential resource for future research and teaching. The University is committed to the definition of Research data as outlined in the Concordat on Open Research Data, which covers all data across disciplines:"
university-of-london.md,"Research Data are the evidence that underpins the answer to the research question and can be used to validate findings regardless of its form (e.g., print, digital, or physical)."
university-of-london.md,### 2. Research Data:
university-of-london.md,"Data that are collected, observed, generated, created, or obtained from commercial, government or other sources, for subsequent analysis and synthesis to produce original research results."
university-of-london.md,3. Shareable Research Data: Research Data that must be preserved for long-term storage and shared.
university-of-london.md,"4. Data Management Plan (DMP): Plans typically state what data will be created and how, and outline the plans for protecting against loss, sharing and preservation, noting what is appropriate given the nature of the data and any restrictions that may need to be applied."
university-of-london.md,5. Data Repository:
university-of-london.md,"A place where data may be stored and made available. This includes but is not limited to the University Repository, a discipline specific repository, or a funder repository."
university-of-london.md,6. Funder:
university-of-london.md,An organisation that provides a financial contribution to support a research project.
university-of-london.md,7. Researcher:
university-of-london.md,The person ultimately responsible for the research project. The Researcher takes responsibility for the intellectual leadership of the research project and the overall scientific and financial management of the research.
university-of-london.md,8. Digital Object Identifier (DOI):
university-of-london.md,"A reference that enables permanent identification and location of digital objects, such as datasets and journal articles. This means a reference to a dataset elsewhere (e.g., in the journal article it supports or in the University’s repository catalogue) is not going to break or become outdated as a web address might do."
university-of-london.md,## 4. Research Data Management
university-of-london.md,1. The University is committed to good practice in research data management that supports and enhances the public value of its research by:
university-of-london.md,"a. enabling the publication, sharing and citation of research datasets."
university-of-london.md,b. maximizing the impact of scholarly outputs.
university-of-london.md,c. enhancing the public visibility of funded research.
university-of-london.md,d. facilitating the reuse of data by future researchers.
university-of-london.md,e. avoiding duplication of data collection.
university-of-london.md,f. reducing the risk of data loss and corruption.
university-of-london.md,g. reducing the vulnerability of data due to file and software obsolescence.
university-of-london.md,h. enabling greater scrutiny of published research to affirm the robustness of findings.
university-of-london.md,2. Research data should be managed to agreed standards throughout the research data lifecycle which include:
university-of-london.md,"a. Ensuring research data collection, retention, storage, and accessibility conforms to the highest ethical standards."
university-of-london.md,"b. Complying with all relevant internal and external policies, procedures, and codes and with funders’ requirements; in case of conflict with the University Policy, the policies of the funders take precedence unless specified."
university-of-london.md,"c. Complying with all relevant licence agreements; in case of conflict with the University Policy, the terms and conditions of any licence agreements take precedence."
university-of-london.md,"d. Being organised in a cohesive way, following the University’s records management standards to ensure the data can be appropriately recognised within University’s infrastructure. Evidence of legal and ethical considerations and approval (for e.g.: copyrights, release forms) is kept with the research data."
university-of-london.md,j. Publication of research data should be made available as rapidly and effectively as possible via deposit in an appropriate repository at or around the time of publication of the research findings.
university-of-london.md,"k. Deposit and preservation in the University’s repository and appropriate national or international data service or domain repository, as specified by the funder, to facilitate dissemination and re-use."
university-of-london.md,l. Clear contact points for data protected under the Data Protection Act.
university-of-london.md,"3. All Research Data should have a Data Management Plan (DMP), which would establish a clear workflow of technical, academic, and other organisational requirements attached to the data, and can be used as a point of reference throughout the data lifecycle."
university-of-london.md,4. All shareable research data are to be made publicly available for 10 years after publication or for the minimum period required by the funder if longer than 10 years. Researchers should ensure that the research data has a unique digital identifier (DOI) which is recognised nationally and internationally and would outlive any URLs or service provider changes. Maintenance and preservation of the research data are reviewed regularly by the University to ensure compliance within its infrastructure.
university-of-london.md,## 5. Roles and Responsibilities
university-of-london.md,This Policy relies on a collaborative share of responsibilities to appropriately manage research data throughout its lifecycle.
university-of-london.md,1. The University of London is committed to:
university-of-london.md,"a. build a cohesive and expert support service that puts Researchers at its centre, by engaging with all stakeholders to encourage continuous improvement of this Policy."
university-of-london.md,"b. meet legislative, funder, information governance and University requirements."
university-of-london.md,"c. facilitate data security (confidentiality, integrity, availability)."
university-of-london.md,"d. facilitate appropriate access, collaboration and sharing of data and results."
university-of-london.md,e. develop appropriate preservation of its research data through the development of a preservation policy.
university-of-london.md,"f. provide appropriate training, guidance, and tools to support Researchers and support staff with their tasks."
university-of-london.md,"g. provide appropriate training, support, and guidance on legal and ethical considerations of data management."
university-of-london.md,h. maintain an institutional asset list.
university-of-london.md,"i. communicate its standards, policies, and procedures to all its members through education and training, publication of this and related policies and procedures."
university-of-london.md,j. monitor and review the implementation of this Policy.
university-of-london.md,2. The Researcher is committed to:
university-of-london.md,a. hold the responsibility for the effective management of their research data generated within or obtained for their research.
university-of-london.md,b. be responsible for identifying and preserving all their research data (whether shareable or not) that would be required to validate published research findings in the future.
university-of-london.md,c. endorse and integrate the University’s policies and guidance within the management of their research project.
university-of-london.md,d. take part in the provided training.
university-of-london.md,"e. seek University support when creating a Data Management plan and throughout the lifecycle of the projects to ensure research data are managed and shared appropriately and help maintain the institutional asset list. deposit the shareable research data in the University’s repository in the first instance but retain the right to deposit elsewhere (for e.g., per funders’ requirements). This should happen no later than the time of publication of the findings."
university-of-london.md,"3. If the Researcher leaves the University (such as death, incapacitation or leaving academia) or circumstances mean the researcher is no longer able to fulfil their responsibilities then:"
university-of-london.md,"If there is a Co-Investigator at the University, they inherit the"
university-of-london.md,responsibilities of the main principal investigator of the project.
university-of-london.md,"If the Researcher and the award move to another institution, the responsibilities follow the Researcher."
university-of-london.md,"Otherwise, whom so ever is appointed by the department to complete any of the Researcher’s requirements for the research project will inherit the responsibilities outlined in this section."
university-of-london.md,## 6. Links to relevant Polices and Guidance
university-of-london.md,1. This Policy is an integral part of the Research Integrity Framework of the University.
university-of-london.md,2. The following policies and guidelines are particularly relevant to this Policy:   /
university-of-london.md,Code of Good Practice in Research
university-of-london.md,Research Ethics Policy and Procedures
university-of-london.md,Guidance on Data Protection and Academic Research Policy
university-of-london.md,Open Access Policy
university-of-london.md,Terms and Conditions of Employment
university-of-london.md,Disciplinary Procedure
university-of-london.md,Code of Conduct for the use of University of London IT equipment and
university-of-london.md,systems
university-of-london.md,JANET Policy
university-of-london.md,Data Protection Policy
university-of-london.md,Freedom of Information
university-of-london.md,### Version control
university-of-london.md,Originally published in November 2012
university-of-london.md,Revised February 2022
university-of-milan.md,# Research Data Management Policy
university-of-milan.md,## 1. Preamble
university-of-milan.md,The definitions of “research data” and of “affiliates of the University of Milan” that are considered for the purposes of this Policy are specified in the attached document N.1.
university-of-milan.md,"The University of Milan acknowledges the fundamental importance of research data as valuable scientificresults. Therefore, the University recognizes the relevance of records management for supporting the principles of quality and integrity in scientific research and is committed to pursuing the highest standardsof data collection, storage and preservation."
university-of-milan.md,"The University of Milan adheres to the principles of Open Science and in particular it encourages and protects the sharing of scientific publications and data produced by its staff with public funding according to the ""as open as possible as closed as necessary"" principle.  In particular, the University of Milan encourages the sharing of scientific data according to the FAIR (Findable, Accessible, Interoperable, Reusable) paradigm."
university-of-milan.md,The University of Milan acknowledges that reliable and easily retrievable research data are the foundation of every research project and that they are necessary for the verification of the soundness and reliability of research methods and results as well as for their reproducibility.
university-of-milan.md,"The University of Milan recognizes that research data are the heritage of universities once the scientific project that produced them is concluded and represent – in the long term as well – a precious resource for research, teaching and, in turn, the progression of society."
university-of-milan.md,## 2. Scope
university-of-milan.md,"This policy applies to all research activities of the University of Milan that produce data. In the event that the research has been funded by third parties and/or there are specific agreements regarding the collection, processing and management of data, their access and storage. It is maintained that the agreements must comply with existing legal and contractual provisions."
university-of-milan.md,### 3. Handling research data
university-of-milan.md,"In compliance with the current legislation on the protection of personal data1 and intellectual property, as well as with the provisions contained in the Statute and regulations of the University of Milan, and without prejudice to specific research funding agreements with third parties and/or other agreements with third parties, research data are managed and, in relation to publication, are stored and made freely available for use for the purposes of scientific and historical research or public interest, according to the principle ""as open as possible as closed as necessary"". Research data shall be archived as soon as possible and in any case no later than 30 days after the scientific publications describing them, without prejudice to specific indications by the Departments. The members of the University of Milan shall use software platforms that are suitable and, where required by the nature of the data, compliant with the regulations in force on the protection of personal data, preferably relying on the public archives of reference for the thematic area to which they belong. In particular, they will adhere to the ""good practices"" in data and metadata sharing promoted by the research infrastructures identified by ESFRI (European Strategy Forum on Research Infrastructures) as ""Landmarks"" for the various thematic areas and, in general, to compliance with the FAIR principles."
university-of-milan.md,"The University of Milan recognises that research data, even at the end of the scientific project that produced them, besides being an asset of the university institution, represent a resource - even in the long term - for research, university teaching and the progress of society. In general, research data must be collected, managed and archived in accordance with the standards in force in a correct, complete and reliable manner, respecting their integrity and documenting as comprehensively as possible the ways in which they were obtained in order to facilitate their reproducibility."
university-of-milan.md,"They must be made findable, accessible, interoperable and, where possible, available for subsequent use (FAIR principles)."
university-of-milan.md,"If no third party rights, legal requirements or property laws prohibit it, research data can receive a freelicense for open use (for instance Creative Commons) granting traceability and credit to the originalsource."
university-of-milan.md,The minimum archive duration for of the data storage period is 10 years.
university-of-milan.md,In the event that it is necessary to destroy or delete all or part of the research data (e.g. for ethical or legal reasons)
university-of-milan.md,# UNIVERSITA DEGLI STUDI DI MILANO
university-of-milan.md,"and without prejudice to the interests of third parties funding the research and of any third parties, this action must be traceable and the relevant documentation and justification transparent and accessible."
university-of-milan.md,"### 4. Responsibilities, Rights, Duties"
university-of-milan.md,"1. The responsibility for research data collection, handling and maintenance storage is shared by the affiliates to the University of Milan and the University itself, each within its competence and jurisdiction and in compliance with the Ethical Code."
university-of-milan.md,"Affiliates of the University of Milan are responsible for the management of research data and datasets, that is: ."
university-of-milan.md,"Collection, documentation, archiving, access, use and storage (or proper destruction) of research data and research-related records. This comprises the definition of protocols and responsibilities within a joint research project that must be included, as far as possible/required, in a Data Management Plan (DMP)2 Drafting and updating of the DMP (see Guidelines on and models of DMP provided by the University of Milan) and definition of the use of data rights after project completion. The identification and adoption of practices that ensure data security and integrity over time; Granting due acknowledgment (e.g. by inclusion among the authors of the publications describing them), both at individual and institution level, to those who have contributed to collecting, obtaining, and analysing data."
university-of-milan.md,"It is the task of the manager of a research project both to define which of the collected data are to be stored and shared and to ensure their proper handling by other project collaborators, also taking into account the duties resulting from contracts with third parties."
university-of-milan.md,2. The University of Milan is responsible for:
university-of-milan.md,"Appointing support staff and providing affiliates with adequate resources, tools and infrastructures both, in terms of software and hardware for data storage and in compliance with this policy and to the legislation referred to."
university-of-milan.md,Providing for assistance and support in the drafting of DMPs.
university-of-milan.md,Offer training courses on research data management according to international standards
university-of-milan.md,"Develop services to enable the deposit, archiving and preservation of research data and maintain their accessibility during and after the end of the research project"
university-of-milan.md,"Ensure the conditions for the contents of the policy to be fully respected In order to guarantee the full application of the policy, taking into account the specificities of the individual areas and disciplinary fields, the departments shall adopt a policy on the management of research data which, in accordance with the University policy, shall guide their members in the use of the most appropriate data management and sharing tools for the specific discipline.."
university-of-milan.md,"The departmental policies on the management of research data will be made available to the University Open Science Commission, which will be able to suggest changes to the departments aimed at standardising and rationalising the management of data between related departments."
university-of-milan.md,### 5. Validity Date
university-of-milan.md,The Research Data Management Policy entered into force on the 1 of October 2022 and will updated everytwo years.
university-of-milan.md,The Academic Senate approved the policy on the 13th of September 2022.
university-of-milan.md,## Annex 1
university-of-milan.md,### Definition of research data
university-of-milan.md,"Research data are factual records, which may take the form of numbers, symbols, text, images or sounds, whichare used as primary sources for research, which are commonly accepted in the research community as necessary to validate research findings."
university-of-milan.md,### Definition of affiliates to the University of Milan to whom this policy applies
university-of-milan.md,"Professors, researchers, PhDs, research fellows, interns, technical and administrative personnel involved in research activities."
university-of-milan.md,"In support of the definition of research data employed in the Policy, three references are mentioned:"
university-of-milan.md,"a) LERU Roadmap for Research Data (LERU Research Data Working Group, Advice Paper No. 14 – December 2014):"
university-of-milan.md,"“Research data, from the point of view of the institution with a responsibility for managing the data, includes: All data which is created by researchers in the course of their work, and for which the institution has a curationalresponsibility for at least as long as the code and relevant archives/record keeping acts require, and third-party data which have originated within the institution or come from elsewhere.”"
university-of-milan.md,b) The Australian Griffith University:
university-of-milan.md,"“Research data are factual records, which may take the form of numbers, symbols, text, images or sounds, which are used as primary sources for research, which are commonly accepted in the research community as necessary to validate research findings.”"
university-of-milan.md,### The University of Minnesota:
university-of-milan.md,"""Research data are data in any format or medium that relate to or support research, scholarship, or artisticactivity. They can be classified as:"
university-of-milan.md,"Raw or primary data: information recorded as notes, images, video footage, paper surveys, computer files, etc. Processed data: analyses, descriptions, and conclusions prepared as reports or papers Published data: information distributed to people beyond those involved in data acquisition and administration"
university-of-milan.md,Important documents for policy evaluation:   Lists the principles that institutions should follow
university-of-milan.md,collects the documentation relied upon for policy development (guidelines of the European project led by LERU)
university-of-nottingham.md,# UoN generic Data Management Plan guidance
university-of-nottingham.md,Research Support Team
university-of-nottingham.md,November 2021
university-of-nottingham.md,## UoN Data Management Plan
university-of-nottingham.md,Write 2-3 pages A4
university-of-nottingham.md,### Data description
university-of-nottingham.md,What data will you create?
university-of-nottingham.md,"Data Description: List the kinds of data or major datasets that you expect to create or use, noting its estimated volume/size, content, coverage or scope, and the types of the data (e.g., quantitative, qualitative, survey data, experimental measurements, models, images, audio-visual data, samples, documents, spreadsheets, databases, images, film, digital models, contents of an application, hardcopy records, physical collections or manuscripts, physical samples, or instrumental measurements etc.). Include the raw data arising directly from the research, the reduced data derived from it, and published data. Also, include non-digital data if relevant. Describe the types, volume, and scope of data that will be created and managed in the following terms: quantitative, qualitative, generated from surveys, clinical measurements, interviews, medical records, electronic health records, administrative records, genotypic data, images, tissue samples, etc."
university-of-nottingham.md,"Data volume: It is important to plan for the volume of data you plan to capture, process, and store. Think about the volume of primary and secondary data you will be producing as part of your research. This could be articulated in the anticipated (estimated) number of files you will generate, or the projected storage capacity you expect to require."
university-of-nottingham.md,"Data format: What file formats will you be making use of during your research? Do formats and software enable sharing and long-term validity of data? UKRI and other funders prefer “open” formats to “closed”, proprietary formats, whenever possible. Formats should also be considered to preserve the highest standard of data (so, tiff files would be preferable to compressed jpgs for storing images, for example), and for long-term archival use when possible (e.g. PDF/A, rather than generic PDF, is better suited to long-term archiving). Using propriety formats is acceptable if that is the most appropriate format for your research. State the format of the final dataset. Describe the file formats and software used, the number of records, databases, sweeps, repetitions… (in terms that are meaningful in your field)."
university-of-nottingham.md,### Data collection and/or generation
university-of-nottingham.md,What are your methodologies for data collection / generation? How will you ensure data quality? What data standards will you use?
university-of-nottingham.md,"Describe how you will collect or generate your data and justify why new data collection is needed. Describe good practice and community standards for ensuring new data are of high quality and processing is well documented. How will consistency and quality of data collection / generation be controlled and documented? I.e., through processes of calibration, repeat samples or measurements, standardised data capture or recording, data entry validation, peer review of data or representation with controlled vocabularies?"
university-of-nottingham.md,"Before embarking on a complex project to generate new data, you should assess existing datasets to ensure that nobody has already gathered this data, and that you are aware of similar relevant datasets that already exist. Provide references. [To locate potential datasets of use in your discipline, consult RE3Data.org]. You will need to justify creating new datasets if data relevant to your research is available. Consider how the data you plan to collect or create relates to existing datasets – identify gaps and relationships between currently available and required data."
university-of-nottingham.md,"If purchasing or reusing existing data sources, explain how you address issues such as cost and intellectual property. You should consider the licencing terms to access/re-use data, and what the terms of use are. Give an overview of any contracts or access/use agreements you will have to sign, and any restrictions on how the data might be used and shared."
university-of-nottingham.md,"Methodologies: Outline the proposed methodologies you will use to collect or generate data, including software and tools for data collection, and which community data standards (if any) will be used to ensure the data is of high quality. Provide information on the new data: volume, type, and content. Explain how you will ensure (control and document) data quality and consistency (quality assurance), such as standardised data capture or recording, digitisation, data entry validation, peer review of data, calibration, repeat samples or measurements, representation using controlled vocabularies, use of a uniform interview method to maintain consistency in qualitative data collection, etc. Indicate how the data will be organised during the project, for example, naming conventions, version control, and folder structures."
university-of-nottingham.md,## Ethics and privacy
university-of-nottingham.md,"Are there any ethical, commercial, or privacy issues that will affect the collection and storage of your data? Are you working with sensitive or personal data? Will you need to issue privacy notices?"
university-of-nottingham.md,Describe the legal and ethics procedures you will follow.
university-of-nottingham.md,### Ethics and informed consent
university-of-nottingham.md,"Ethical issues may affect how you store data, who can see/use it during collection and in future (data sharing), how long it is kept. You should show that you're aware of this and have planned accordingly. The University's Code of Research Conduct and Research Ethics provides guidance on what types of research will require ethical review. You are responsible for ensuring your handling of all this type of information is secure and complies with the law and associated research ethics procedures. Outline how you will obtain informed consent for the use of personal data as part of the research ethics process and to satisfy the duty of confidentiality towards the individual. The UK Data Service provides excellent guidance in structuring consent forms  that respect legal obligations and facilitate data archiving and publishing."
university-of-nottingham.md,### Data protection
university-of-nottingham.md,If working with personal information you will have legal obligations with regard to data protection. You should provide a short statement around how you will comply with the GDPR/Data Protection Act 2018.
university-of-nottingham.md,"Sample text: ""Personal data will be collected during this project, and the project has considered ethical and legal implications in its data storage, as well as appropriate security of personal data. All participants will agree to data collection and to long-term retention, archiving, and sharing of their anonymised data. Research will follow standard ethical procedures of the Faculty of Arts and the University of Nottingham. Specific aspects will be considered by the Faculty ethics committee as appropriate. In particular, the creation of data from interviews and focus groups will require ethical approval, including consent forms outlining the storage and use for research purposes of data, including access to those data by project researchers and other researchers, both during and after the life of the project. Participants will be informed that they can withdraw their participation at any stage during or after the observations. As we will be working with personal data we will ensure that we comply with the Data Protection Act 2018, including GDPR requirements. This will include providing research participants with the relevant privacy information and ensuring appropriate safeguards for the storage and handling of data are in place."""
university-of-nottingham.md,### Data storage and security
university-of-nottingham.md,"Where and how will your data will be stored, backed-up, transferred, and secured during the active phase (short to medium term) of research?"
university-of-nottingham.md,"Describe where and how your data will be stored, secured, backed-up and be recovered, and why these choices are appropriate (for security, data maintenance and recovery, and appropriate costs). Describe what devices will be used to capture, process, and store data. Describe back up procedures. When working in the field, describe how you will ensure data is encrypted and securely transferred to a University of Nottingham approved storage solution. You should also describe additional safeguards that you may utilise, such as the anonymisation of personal and sensitive data."
university-of-nottingham.md,"Sample text: ""We will use UoN-provided storage for our working data. UoN licenses Microsoft Teams, allowing for secure and controlled sharing of data among the research team. Microsoft Teams encrypts data both in transit and at rest and is approved against the University’s Handling Restricted Data Policy. The service provides several layers of automatic back up and, in a disaster scenario, files can be recovered. Access to data stored in MS Teams is via secure log-in with multifactor authentication.”"
university-of-nottingham.md,Sample text: “We will use UoN Central Performance Storage for our working data. This storage is specifically designed to be used for high throughput data or large file sizes. The storage is onpremise and approved against the University’s Handling Restricted Data Policy. Files are automatically backed up and files older than 24 hours can be recovered in a disaster scenario.”
university-of-nottingham.md,"### Data management, documentation and curation"
university-of-nottingham.md,"What are your principles, systems, and major standards for data management and creation? What metadata and documentation will you keep?"
university-of-nottingham.md,"Data documentation: Highlight what sort of documentation you intend to provide, including what software and processes/protocols will be required to understand, reuse, and validate the datasets. For example, descriptions of data that enable research data to be used by others outside of your own team. This may include documenting the methods used to generate the data, analytical and procedural information, capturing instrument metadata alongside data, documenting provenance of data and their coding, detailed descriptions for variables, records, etc."
university-of-nottingham.md,"Metadata: When depositing data, repositories will usually require descriptive metadata that describes the data in detail: typically, a title, a brief description of the dataset, and the creator(s) of the data. Provide an overview of what metadata you will provide in order to facilitate discoverability and use of the data. There are various metadata standards which can help you to describe your data in a consistent way, and individual data repositories will advise on the relevant standards. You should provide as much information as you are able to. As an example of the kind of information requested, please see our guide for depositing data within the University of Nottingham's data repository."
university-of-nottingham.md,"Sample text: ""We shall record and provide documentation via a README file that will describe:"
university-of-nottingham.md,"our research aims, objectives and hypotheses;"
university-of-nottingham.md,"our data collection methods, including the hardware and software used and any calibration carried out;"
university-of-nottingham.md,a description of our data validation and quality assurance procedures undertaken;
university-of-nottingham.md,0 a description of the dataset structure and what each file relationships between files or versions of the dataset.
university-of-nottingham.md,"In addition, we shall provide templates of our interview sheets and consent forms."""
university-of-nottingham.md,"Sample text: ""On deposit of our data and associated documentation we shall provide catalogue metadata that will facilitate the discovery of our data. This shall conform with the DataCite metadata schema."""
university-of-nottingham.md,### Data preservation
university-of-nottingham.md,How will you ensure the long-term storage and preservation of data?
university-of-nottingham.md,"Outline how you will ensure data is stored long-term: state where you will deposit your data (your nominated data centre or repository), and how long it will be preserved for. Some research funders and regulators specify how long data should be retained for. Where this is articulated, you should describe how you will meet this requirement (i.e., selecting an appropriate repository that guarantees preservation for a minimum period). In all other circumstances, the University expects data to be retained for a minimum of 7 years. Outline what data you will retain. Not all data will be suitable for retention, but some data will be mandated for retention. Identify any data repository (- ies) that are, or will be, entrusted with storing, curating and/or sharing data from your study, where they exist for particular disciplinary domains or data types. Most funders recommend that data underpinning"
university-of-nottingham.md,"research outputs should be deposited in an established data repository that specialises in retention, preservation, and publication of data. When choosing a repository, you should consider:"
university-of-nottingham.md,Are the repository’s terms and conditions acceptable and do they align with funder requirements?
university-of-nottingham.md,"Will support for access or curation be needed from the data centre that exceeds the norm, and has this been planned for/ costed?"
university-of-nottingham.md,Where is your data going to be stored and does this meet legal or ethical obligations such as compliance with the GDPR?
university-of-nottingham.md,"Will your dataset be given a permanent identifier, such as a DOI, so that the link to your data will stay the same even if the web URLs change?"
university-of-nottingham.md,Is the repository used by researchers in your discipline? Does the repository already have a good reputation in your field and is it recommended by your funder or your journal?
university-of-nottingham.md,"Does the repository allow you to describe your data sufficiently, so it is easy to find and easy to cite?"
university-of-nottingham.md,Is the repository established and well-funded so that you can rely on it still preserving your data in 10 years’ time?
university-of-nottingham.md,"In your data management plan, you should state where your data will be deposited for long term preservation, and identify any costs associated with storing and making your research data available online."
university-of-nottingham.md,"If a data centre exists for your specific discipline, then it is usually recommended to choose this option. Some funders mandate deposit in a specific repository, for example, ESRC data must be deposited with the UK Data Service within 3 months of project end; NERC has a network of environmental data centres to provide a similar job for research it funds. See the NERC Data Centre or the ESRC-supported UK Data Service. You can check if a repository exists for your discipline by searching the re3data.org Registry of research data repositories."
university-of-nottingham.md,"If there is no established data repository available for your discipline or funder, the University of Nottingham also has its own Research Data repository, which issues a DOI (Digital Object Identifier) for each dataset deposited so that it can be easily cited. The repository can be used to either deposit a closed (private) dataset, publish data openly, or under controlled access restrictions. The repository will provide access to your data in line with your funder's retention period."
university-of-nottingham.md,"Sample text: “All anonymised research data created by the project will be deposited in the UoN research data archive (  UoN will retain and preserve research data in line with UoN and [insert your funder's name] requirements for a minimum of 7 [or insert your funder's minimum retention requirement if longer] years, but data will be retained for longer periods of time where it is of continual value to users"
university-of-nottingham.md,"Sample text: ""All research data created by the project will be deposited in [name of the data repository] who will store and maintain the data on our behalf in line with our funder's requirements. There is no cost for this service."""
university-of-nottingham.md,"## Data sharing, publication and access"
university-of-nottingham.md,How will the data generated be shared and published?
university-of-nottingham.md,"Describe what data will be suitable for sharing and how this will be achieved (through a data repository, or a description of the data in a data journal). Indicate how potential new users (outside of your organisation) can find out about your data. Indicate whether the data will be deposited in and available from an identified community database, repository, archive or other infrastructure established to curate and share data. If the data will be suitable for controlled access, identify who makes or will make the decision on whether to supply the data to a potential new user. Indicate whether external users are (will be) bound by data sharing agreements, setting out their main responsibilities. If the data will not be suitable for sharing, justify why this is the case. If you do not wish to share the data for a limited, defined period of exclusive use of data for primary research, show how this restriction on sharing is based on simple, clear principles. What are the timescale/dependencies for when data will be accessible to others outside of your team? Summarize the principles of your current/intended policy. Indicate whether your policy or approach to data sharing is (or will be) published on your study website (or by other means)."
university-of-nottingham.md,"Outline the way(s) in which your data will be shared (e.g., DOI), and/or any justification for why this is not possible. How will data be shared, and what is its value to others? State the timeline for public release of data and the mechanism to achieve this. The preferred way to share data is by depositing it with data repositories who will either publish it openly online, or offer some form of controlled access. You can also publish a description of your dataset in a data journal. You will need to include a data access statement in published outputs or final reports referencing your DOI, or, where and how data can be accessed."
university-of-nottingham.md,"Will the data be open, or will you charge to access it? Justify if charging."
university-of-nottingham.md,How will you license the data?
university-of-nottingham.md,"How will you ensure that your data is Findable, Accessible, Interoperable, and Re-usable?"
university-of-nottingham.md,"State when you intend to share or release your data, including any planned embargo period and the justification for this. Some communities have established timeframes for releasing data. These disciplinary guidelines, if they exist, should be referenced in the DMP. State any restrictions or delays to sharing, with planned actions to limit such restrictions. For most funders, a limited and defined period of exclusive use is acceptable (embargoes). This may be for reasons such as to avoid compromising research results by premature sharing, or to allow for the filing of patent applications."
university-of-nottingham.md,"It is also acknowledged that not all data can or should be 'open' and so publishing and sharing data may need to be restricted, for example:"
university-of-nottingham.md,legal requirements – if your data includes personal information subject to the Data
university-of-nottingham.md,Protection Act 2018 and the General Data Protection Regulation (GDPR).
university-of-nottingham.md,ethical concerns – if your data includes personal or confidential data where no consent for sharing has been given.
university-of-nottingham.md,licence restrictions – if you are using data owned by third parties and don’t have the rights to share.
university-of-nottingham.md,"If you believe your data will require controlled access state this here. Details of the managed access process should be provided, including if a Data Sharing Agreement will be completed for each data request. If you expect obstacles to sharing your data, explain which and the possible measures you can apply to overcome these. Make explicit mention of the planned procedures to handle consent for data sharing for data obtained from human participants, and/or how to anonymise data, to make sure that data can be made available and accessible for future scientific research."
university-of-nottingham.md,"Sample text: "" All data for which consent to share has been obtained will be shared via the University of Nottingham data archive under a CC-BY license. Any data which is deemed to be personally or commercially sensitive will assessed on a case-by-case basis to determine whether it can be shared. There will be no need to update the data past the project period. All published outputs will contain a Data Availability Statement including the datacite DOI that directs to the relevant data set. Data will be released at the same time as any published outputs underpinned by the data or by one year from the end of the project."""
university-of-nottingham.md,"Sample text: ""The anonymised data (transcripts and questionnaires) will be deposited in the University of Nottingham data archive once all data has been gathered, anonymised, and cleansed [in line with the timelines mandated by my funder for the timely deposit of data]. In order to minimise any further risk of disclosure, we shall control access requests to any data containing personal information to ensure the confidentiality of our research participants. Access agreements will be written on request in conjunction with the Research Contracts Team."""
university-of-nottingham.md,"Sample text: ""The existence, range, and nature of the project’s original data will be publicised via references in published outputs by including relevant dataset DOIs, as well as via conference presentations and materials produced during the project."""
